Lat,Long,wards
42.36437304,-71.0629895,2
42.36416471,-71.06258901,2
42.36375631,-71.06225085,2
42.36367829,-71.0619528,2
42.36251775,-71.06057976,2
42.36262106,-71.06072204,2
42.36270228,-71.06069863,2
42.36221723,-71.06016459,2
42.36213236,-71.06006787,2
42.36202229,-71.05995143,2
42.36194189,-71.05984551,2
42.36169946,-71.05924831,2
42.36161785,-71.05962472,2
42.36175908,-71.05971251,2
42.36192823,-71.05976508,2
42.36216617,-71.0602756,2
42.36235704,-71.06054362,2
42.36255901,-71.06082338,2
42.36382043,-71.06249849,2
42.36387947,-71.06272457,2
42.3639431,-71.06297151,2
42.36461023,-71.06385925,2
42.36474011,-71.06398622,2
42.36506385,-71.06430154,2
42.3649005,-71.06414531,2
42.36476153,-71.06450171,2
42.36465458,-71.0645407,2
42.3645812,-71.06432383,2
42.36437033,-71.06412187,2
42.36409223,-71.06350261,2
42.36379751,-71.0634579,2
42.36377808,-71.06319163,2
42.36372743,-71.06299758,2
42.36236018,-71.06149547,2
42.36248185,-71.06145255,2
42.36223463,-71.06132397,2
42.36212534,-71.06116927,2
42.36201673,-71.06102124,2
42.36189651,-71.06085412,2
42.36176476,-71.06066514,2
42.36190203,-71.06038368,2
42.36202464,-71.06013138,2
42.36257144,-71.06114592,2
42.36205623,-71.06035293,2
42.36177291,-71.06008121,2
42.36150499,-71.05952415,2
42.3615238,-71.0599053,2
42.3615776,-71.06008205,2
42.36188071,-71.06064712,2
42.36447464,-71.06440842,2
42.36438872,-71.0645736,2
42.3642794,-71.06422803,2
42.36424544,-71.06406754,2
42.3642804,-71.06403677,2
42.36290025,-71.06237081,2
42.36291007,-71.06226754,2
42.36222242,-71.06115062,2
42.3616595,-71.06058074,2
42.36159908,-71.06041011,2
42.36150544,-71.06022767,2
42.3614429,-71.06035583,2
42.36087208,-71.05950737,2
42.36058939,-71.0593201,2
42.36075254,-71.05940198,2
42.36138056,-71.06048285,2
42.36248093,-71.06192909,2
42.36291582,-71.06252509,2
42.36287111,-71.06266731,2
42.3628307,-71.06273168,2
42.36358172,-71.06356394,2
42.36378097,-71.06385736,2
42.36393106,-71.06413686,2
42.36399318,-71.064225,2
42.36429179,-71.0646408,2
42.3643477,-71.06473233,2
42.36330844,-71.06036049,2
42.36516086,-71.06399131,2
42.36295022,-71.06093187,2
42.36311797,-71.06094431,2
42.36367276,-71.06278555,2
42.36361281,-71.06254468,2
42.36354939,-71.06229973,2
42.36157787,-71.05937317,2
42.36486886,-71.06446066,2
42.36445463,-71.06371079,2
42.36429126,-71.06356894,2
42.36269555,-71.06131819,2
42.36163296,-71.05987371,2
42.36096222,-71.05907748,2
42.36146407,-71.05972197,2
42.36367963,-71.06338191,2
42.36213246,-71.06106018,2
42.36080203,-71.05963663,2
42.36156701,-71.06060202,2
42.36177349,-71.06087882,2
42.36197242,-71.06115181,2
42.362133,-71.06137106,2
42.36230227,-71.06160862,2
42.36229659,-71.06189809,2
42.3618599,-71.06002378,2
42.36181807,-71.06011137,2
42.3642925,-71.0631354,2
42.36279242,-71.06098753,2
42.36383265,-71.06221316,2
42.36344974,-71.06183795,2
42.3633739,-71.06152624,2
42.36330129,-71.06124753,2
42.3644032,-71.06194789,2
42.36469228,-71.06239726,2
42.36209072,-71.0613482,2
42.36259467,-71.06165691,2
42.36176594,-71.06022329,2
42.36169107,-71.05947338,2
42.36233454,-71.0603293,2
42.36379922,-71.06127496,2
42.36443028,-71.0651469,2
42.36426713,-71.06520652,2
42.36348229,-71.06195845,2
42.36286423,-71.05647944,2
42.36306285,-71.05682441,2
42.36302714,-71.05696423,2
42.36339932,-71.05714619,2
42.36382656,-71.05776482,2
42.3639275,-71.05808479,2
42.36400332,-71.05791762,2
42.36414333,-71.05816359,2
42.36415277,-71.05831079,2
42.36438859,-71.05859489,2
42.36572821,-71.0604712,2
42.36562557,-71.06047015,2
42.36579284,-71.06089155,2
42.36546055,-71.06028274,2
42.36527243,-71.06007112,2
42.36510094,-71.05987757,2
42.36489852,-71.05964799,2
42.36476022,-71.05949238,2
42.36472815,-71.05935235,2
42.36465803,-71.05927942,2
42.36417525,-71.05855318,2
42.36393209,-71.0583431,2
42.36394572,-71.05823311,2
42.36373684,-71.05814951,2
42.36373991,-71.05794512,2
42.36362246,-71.05800584,2
42.36358331,-71.05805879,2
42.36363057,-71.05771434,2
42.36347958,-71.05754825,2
42.36331108,-71.05735442,2
42.36319111,-71.05719054,2
42.36319838,-71.0571797,2
42.36306049,-71.05710007,2
42.36289203,-71.05712444,2
42.36294096,-71.05723125,2
42.36307567,-71.05739698,2
42.36321523,-71.05756742,2
42.36335378,-71.05772662,2
42.36334233,-71.05774442,2
42.36348927,-71.05785766,2
42.36345822,-71.05789959,2
42.36378225,-71.05827542,2
42.36374201,-71.05847796,2
42.36396901,-71.05854319,2
42.36385397,-71.05860694,2
42.36461431,-71.05954251,2
42.36450715,-71.0595363,2
42.36572931,-71.0610161,2
42.3656729,-71.06112913,2
42.36562395,-71.06122416,2
42.36571151,-71.06113261,2
42.36582675,-71.06158939,2
42.36566197,-71.06122882,2
42.36545868,-71.06095842,2
42.36531328,-71.06088647,2
42.36512776,-71.06067167,2
42.36495735,-71.06047466,2
42.36476326,-71.06025667,2
42.36452317,-71.059988,2
42.36398619,-71.05937118,2
42.36446355,-71.05979276,2
42.36362844,-71.05868682,2
42.363541,-71.05845062,2
42.36352653,-71.05857334,2
42.36359311,-71.05830019,2
42.3634038,-71.05815058,2
42.36334621,-71.05823398,2
42.36349699,-71.05817558,2
42.36322302,-71.05796868,2
42.36317256,-71.05805825,2
42.3629129,-71.05761258,2
42.36282442,-71.0576893,2
42.36286442,-71.05738549,2
42.36278589,-71.05732873,2
42.36270085,-71.05733415,2
42.36273184,-71.05712332,2
42.36266814,-71.05702204,2
42.36260175,-71.05691593,2
42.3625354,-71.05680847,2
42.36240653,-71.05687961,2
42.36232873,-71.0569853,2
42.36255232,-71.05711443,2
42.36247881,-71.05722728,2
42.36262462,-71.05743657,2
42.36304935,-71.05778131,2
42.36300508,-71.05787567,2
42.36328821,-71.05852144,2
42.36366957,-71.05890885,2
42.36369553,-71.05904746,2
42.36381896,-71.05916608,2
42.36414946,-71.05954193,2
42.36428847,-71.05973077,2
42.364374,-71.06002467,2
42.36464711,-71.06037268,2
42.36474395,-71.060483,2
42.36494747,-71.06071465,2
42.36494854,-71.06066923,2
42.36507203,-71.06085031,2
42.36526003,-71.06107559,2
42.36551859,-71.06141797,2
42.36559707,-71.06201285,2
42.36532414,-71.06177395,2
42.36577373,-71.06101044,2
42.36502106,-71.06158664,2
42.36418662,-71.06022485,2
42.36351108,-71.0591649,2
42.36340227,-71.05934142,2
42.36338803,-71.05883934,2
42.36358299,-71.0591353,2
42.36361142,-71.05920773,2
42.36368635,-71.05925042,2
42.36372722,-71.05933578,2
42.36272299,-71.0578449,2
42.3626114,-71.05774529,2
42.36264445,-71.05808721,2
42.3626025,-71.05821843,2
42.36314761,-71.05880951,2
42.36598987,-71.06309783,2
42.36610114,-71.06320036,2
42.36577278,-71.06288611,2
42.36531218,-71.06218826,2
42.36473045,-71.06125882,2
42.36440418,-71.06089226,2
42.36421231,-71.06080636,2
42.36411906,-71.0607529,2
42.36409524,-71.06054808,2
42.36398742,-71.06037718,2
42.36327928,-71.05925781,2
42.36318402,-71.05916841,2
42.36250639,-71.05808127,2
42.36205155,-71.05790866,2
42.36221086,-71.05804961,2
42.36236393,-71.05816943,2
42.36234689,-71.05834982,2
42.36299489,-71.05915859,2
42.36307962,-71.05942109,2
42.36302051,-71.05936462,2
42.36329605,-71.05951425,2
42.36356748,-71.06008866,2
42.36380877,-71.06022674,2
42.36389813,-71.06045923,2
42.36502782,-71.06209418,2
42.36507288,-71.06224517,2
42.3649476,-71.06223369,2
42.36335438,-71.05985046,2
42.36321827,-71.05969945,2
42.36312977,-71.05978915,2
42.3631214,-71.05955979,2
42.36292745,-71.05945273,2
42.36226817,-71.0586526,2
42.36221823,-71.0584151,2
42.36209019,-71.0581265,2
42.36192901,-71.05815772,2
42.36194644,-71.05799975,2
42.36177815,-71.0578532,2
42.36183884,-71.05772314,2
42.36172614,-71.05798145,2
42.36224505,-71.05826213,2
42.36543393,-71.06241857,2
42.36534604,-71.06233334,2
42.36552441,-71.06250617,2
42.36393201,-71.05957356,2
42.36403309,-71.05968677,2
42.36422399,-71.0598573,2
42.36442859,-71.06012866,2
42.36449673,-71.06016429,2
42.36453528,-71.06024954,2
42.36523962,-71.06136809,2
42.36547765,-71.06158286,2
42.36541241,-71.06161749,2
42.36470797,-71.06039924,2
42.3646054,-71.06028534,2
42.36361772,-71.05810205,2
42.36354017,-71.05822904,2
42.36625601,-71.061278,2
42.36618422,-71.06121149,2
42.36611446,-71.06122931,2
42.36606842,-71.06118715,2
42.36557415,-71.06055634,2
42.36540698,-71.06036702,2
42.36521924,-71.06015528,2
42.36504742,-71.05996118,2
42.36484712,-71.05973378,2
42.36470606,-71.05957674,2
42.36533059,-71.06119792,2
42.36421618,-71.06000505,2
42.36399857,-71.05960634,2
42.36389534,-71.05948988,2
42.36321588,-71.05866843,2
42.36307402,-71.05894951,2
42.36511082,-71.06161019,2
42.36588753,-71.06300303,2
42.36520686,-71.06236673,2
42.36526416,-71.06242153,2
42.36531776,-71.06247481,2
42.36537498,-71.06252996,2
42.36548818,-71.06264135,2
42.36555848,-71.06268215,2
42.36555668,-71.06253991,2
42.36389736,-71.060691,2
42.3648155,-71.06216372,2
42.36487215,-71.06205346,2
42.36495168,-71.06190589,2
42.36502064,-71.06178207,2
42.36579867,-71.06301454,2
42.36565411,-71.06277194,2
42.36552362,-71.06148693,2
42.36542167,-71.06168009,2
42.36537256,-71.06177654,2
42.36530887,-71.06189468,2
42.36558753,-71.06136654,2
42.36517337,-71.06148887,2
42.36560538,-71.06067811,2
42.36238052,-71.05883124,2
42.36265065,-71.05831818,2
42.36281512,-71.0579804,2
42.36274461,-71.0581234,2
42.36413689,-71.05980111,2
42.36382705,-71.05945629,2
42.36347757,-71.05893655,2
42.36523456,-71.06099897,2
42.36439669,-71.0597269,2
42.36551903,-71.06083499,2
42.36573247,-71.06312807,2
42.36470517,-71.06236941,2
42.36468773,-71.06227563,2
42.36610064,-71.06070818,2
42.36590158,-71.06061488,2
42.3658399,-71.06025533,2
42.36529898,-71.05954331,2
42.36511338,-71.05933921,2
42.36494647,-71.05914959,2
42.36485316,-71.05914231,2
42.36478914,-71.05905994,2
42.36474751,-71.05893183,2
42.36461041,-71.05857387,2
42.36438206,-71.05833435,2
42.36424207,-71.05798265,2
42.36410554,-71.05785016,2
42.36386567,-71.05765462,2
42.36385227,-71.05756695,2
42.36373795,-71.05752827,2
42.36377402,-71.05748434,2
42.3637786,-71.05738909,2
42.36376978,-71.05729479,2
42.3636311,-71.05741321,2
42.36365047,-71.05730337,2
42.36363064,-71.05718364,2
42.36355373,-71.05725984,2
42.36349094,-71.05725793,2
42.36349333,-71.05716851,2
42.36376137,-71.05719731,2
42.36379234,-71.05717301,2
42.3629605,-71.05638535,2
42.36315931,-71.05673406,2
42.36306027,-71.0565616,2
42.36326954,-71.05692557,2
42.36348939,-71.0565689,2
42.36338766,-71.0563826,2
42.36326987,-71.05627113,2
42.36318078,-71.0560875,2
42.36386283,-71.05738501,2
42.36435225,-71.05788605,2
42.36434509,-71.05802686,2
42.36440064,-71.05808415,2
42.36443688,-71.05817316,2
42.36472428,-71.05851532,2
42.36491332,-71.05878459,2
42.36480475,-71.05879072,2
42.36502522,-71.0588501,2
42.36501632,-71.05903057,2
42.36518749,-71.05922085,2
42.36537072,-71.05942862,2
42.3655483,-71.05962868,2
42.36547902,-71.05974645,2
42.36572658,-71.05983137,2
42.36565502,-71.05994848,1
42.36588108,-71.06000508,1
42.36582875,-71.06009983,1
42.36601914,-71.06038813,1
42.36621864,-71.06049058,1
42.36677637,-71.06144693,1
42.36719776,-71.06180232,1
42.36715445,-71.06143876,1
42.3669047,-71.06116479,1
42.36664506,-71.06087942,1
42.36638737,-71.0606035,1
42.36631297,-71.06032647,1
42.36613239,-71.06016898,1
42.36596005,-71.06002409,1
42.36513816,-71.05865931,1
42.3650207,-71.05860517,1
42.36499363,-71.05851523,1
42.36479514,-71.05819645,1
42.36463118,-71.05819007,1
42.36443565,-71.0578569,1
42.36445064,-71.05763882,1
42.36436564,-71.05763742,1
42.36406012,-71.05735099,1
42.36405673,-71.05722429,1
42.36392038,-71.05721149,1
42.36391495,-71.05733867,1
42.3638846,-71.05696627,1
42.36362564,-71.05628765,1
42.3643477,-71.05725078,1
42.36420233,-71.05723959,1
42.36446064,-71.05742963,1
42.36437871,-71.0574213,1
42.36497586,-71.05820835,1
42.36524836,-71.05850712,1
42.36607994,-71.05980508,1
42.36624397,-71.05996085,1
42.36643128,-71.06012621,1
42.36631939,-71.05977682,1
42.36615824,-71.05965933,1
42.36543357,-71.05851604,1
42.36530089,-71.05818867,1
42.36522022,-71.05817789,1
42.36516901,-71.05821788,1
42.36463202,-71.05740307,1
42.36451185,-71.0572668,1
42.36447091,-71.05720131,1
42.36438478,-71.05701214,1
42.36395554,-71.05657851,1
42.36373048,-71.05629563,1
42.36367871,-71.05576139,1
42.36429199,-71.05670711,1
42.36438666,-71.056714,1
42.36440768,-71.05683357,1
42.36449093,-71.0568367,1
42.3644823,-71.05700256,1
42.36474811,-71.05729163,1
42.36463867,-71.05727991,1
42.36524229,-71.05773161,1
42.36544984,-71.05823973,1
42.36569203,-71.05853817,1
42.36576029,-71.05865844,1
42.36595762,-71.05888,1
42.36607659,-71.0590169,1
42.36619528,-71.0591515,1
42.36641692,-71.05957184,1
42.36772525,-71.06105506,1
42.36779822,-71.06101864,1
42.36764278,-71.06099142,1
42.36760101,-71.06099487,1
42.36747505,-71.06082222,1
42.36749677,-71.06083333,1
42.36651924,-71.05937673,1
42.36585953,-71.05855272,1
42.36563629,-71.05825899,1
42.36507909,-71.05731961,1
42.3649226,-71.05730606,1
42.36450158,-71.05659443,1
42.36441706,-71.05658803,1
42.36450507,-71.05638812,1
42.36442803,-71.05639968,1
42.36390923,-71.0556198,1
42.36414578,-71.05569868,1
42.36448212,-71.05622378,1
42.36483676,-71.05667523,1
42.36519519,-71.05733312,1
42.36537268,-71.05747332,1
42.36525682,-71.0575177,1
42.36587302,-71.05828147,1
42.36612337,-71.05857894,1
42.36663626,-71.05916123,1
42.36673566,-71.05898371,1
42.36634972,-71.05860106,1
42.36615195,-71.05831126,1
42.3644544,-71.05601907,1
42.36442833,-71.05582868,1
42.3642178,-71.05550507,1
42.36413939,-71.05542223,1
42.36406432,-71.05516985,1
42.36478436,-71.05607979,1
42.36529086,-71.05686981,1
42.36635435,-71.05832788,1
42.36659379,-71.05862801,1
42.36438958,-71.05719367,1
42.36395598,-71.05588935,1
42.36453521,-71.05869666,1
42.36387327,-71.05715698,1
42.36466915,-71.05666676,1
42.36441594,-71.05622572,1
42.36439425,-71.05605787,1
42.36436429,-71.05583761,1
42.36444597,-71.05557094,1
42.36579902,-71.05751577,0
42.36591909,-71.05760717,0
42.3660322,-71.05770697,1
42.36564675,-71.05750162,1
42.365506,-71.05748748,1
42.36503592,-71.05677015,1
42.36518859,-71.05780189,1
42.3651905,-71.05745714,1
42.36506426,-71.05744541,1
42.36382733,-71.05575398,1
42.36475921,-71.05741733,1
42.36491262,-71.05743312,1
42.3648245,-71.05776365,1
42.36451101,-71.05739153,1
42.36439719,-71.05704919,1
42.36356556,-71.0559197,1
42.36418584,-71.05699612,1
42.36433299,-71.05737771,1
42.36448672,-71.05779299,1
42.36419202,-71.05736562,1
42.36332085,-71.0560877,1
42.36359078,-71.05694811,1
42.36626594,-71.05945666,0
42.36626063,-71.05936503,0
42.36611764,-71.05920313,2
42.36596301,-71.05902718,2
42.36582542,-71.05887263,2
42.36561252,-71.05863397,2
42.36636602,-71.05926994,2
42.36645877,-71.05909109,2
42.36654889,-71.05891553,2
42.3666411,-71.05872546,2
42.3675404,-71.06057672,2
42.36755994,-71.06052446,2
42.36759261,-71.06061927,2
42.36765092,-71.06025484,2
42.36766941,-71.06020344,2
42.36771558,-71.0602064,2
42.36433733,-71.05565788,2
42.36591379,-71.05788138,2
42.36526702,-71.05727261,2
42.36714378,-71.06109948,2
42.36710523,-71.06088606,2
42.36416939,-71.05596986,2
42.3640917,-71.05636915,2
42.3636394,-71.05605129,2
42.36380005,-71.05649926,2
42.36424803,-71.0562386,2
42.36821772,-71.05776483,2
42.36786504,-71.05734672,2
42.36773709,-71.05726579,2
42.3675037,-71.05703715,2
42.36748023,-71.05692928,2
42.36734673,-71.05697035,2
42.36716921,-71.05643339,2
42.36707314,-71.05638236,2
42.366917,-71.05597438,2
42.36684211,-71.05577559,2
42.36608324,-71.05478496,2
42.36561606,-71.05407393,2
42.36536998,-71.05370426,2
42.36496998,-71.053709,2
42.3651481,-71.05397238,2
42.36539292,-71.05432756,2
42.36560624,-71.05463596,2
42.36582684,-71.05495542,2
42.36599684,-71.05493631,2
42.36602341,-71.05507272,2
42.36618119,-71.0554396,2
42.3669723,-71.05653169,2
42.36709041,-71.05663909,2
42.36719519,-71.05679138,2
42.36769727,-71.05765251,2
42.36804238,-71.05808258,2
42.36813735,-71.05792057,2
42.36792011,-71.0581106,2
42.36752969,-71.05788148,2
42.36757632,-71.05750045,2
42.36678143,-71.05647805,2
42.36663033,-71.05656138,2
42.36661337,-71.05643305,2
42.36652083,-71.05621939,2
42.36636126,-71.05585181,2
42.36595762,-71.05559632,2
42.36493159,-71.05443512,2
42.36510579,-71.05454471,2
42.36605242,-71.05592494,2
42.36611032,-71.05606543,2
42.36648792,-71.0566369,2
42.36739375,-71.05771501,2
42.36739361,-71.05806126,2
42.36784958,-71.0583928,2
42.36776604,-71.05839081,2
42.36764963,-71.05831343,2
42.36763639,-71.0583442,2
42.36754992,-71.0582819,2
42.36756579,-71.05825047,2
42.36744922,-71.05817032,2
42.36669202,-71.0583621,2
42.36670433,-71.05828737,2
42.36642762,-71.05805091,2
42.36630476,-71.05794208,2
42.36619472,-71.05784531,2
42.36621082,-71.05771086,2
42.36797554,-71.05910273,2
42.3677691,-71.05895646,2
42.36750892,-71.05867787,2
42.36741131,-71.05861218,2
42.36735513,-71.05866238,2
42.36756174,-71.05881136,2
42.36726091,-71.05823878,2
42.36720494,-71.05794325,2
42.36712432,-71.05800984,2
42.36692946,-71.0577289,2
42.36670034,-71.0575228,2
42.36651994,-71.05685768,2
42.36631237,-71.05683693,2
42.36611415,-71.05669132,2
42.3660675,-71.05686868,2
42.36619654,-71.05649023,2
42.36567827,-71.05578417,2
42.36538231,-71.05532838,2
42.36498758,-71.05503033,2
42.36492758,-71.05466766,2
42.36482422,-71.05474502,2
42.36474118,-71.05459855,2
42.36484505,-71.05452812,2
42.36465739,-71.05445536,2
42.36507627,-71.05518304,2
42.36508119,-71.05543256,2
42.36544695,-71.05580809,2
42.36561715,-71.05610976,2
42.36590346,-71.05659354,2
42.3666163,-71.05806445,2
42.3667441,-71.05817286,2
42.36687716,-71.05829441,2
42.36682547,-71.05837214,2
42.36712375,-71.0583904,2
42.36721602,-71.05843664,2
42.36727097,-71.05895892,2
42.36746373,-71.05908989,2
42.36766979,-71.05923374,2
42.36787619,-71.05938181,2
42.36808404,-71.05952514,2
42.36829024,-71.0596723,2
42.36709819,-71.05813791,2
42.36649027,-71.05733103,2
42.36625199,-71.05711675,2
42.364831,-71.05545357,2
42.36564658,-71.05649953,2
42.36564656,-71.0563941,2
42.3655856,-71.05669912,2
42.36624913,-71.05750847,2
42.36633164,-71.05755354,2
42.36639133,-71.057429,2
42.36649571,-71.05796205,2
42.36691269,-71.05875159,2
42.3657839,-71.05738991,2
42.36565583,-71.05737972,2
42.36550673,-71.05736413,2
42.36540519,-71.05735295,2
42.36534147,-71.05728629,2
42.36574866,-71.05707351,2
42.36818133,-71.05924785,2
42.36673226,-71.05753121,2
42.36639152,-71.05712517,2
42.36627979,-71.05767355,2
42.36470779,-71.05559076,2
42.36538431,-71.05671566,2
42.36608325,-71.0575962,2
42.36515207,-71.05332745,2
42.36638734,-71.05606049,2
42.36621946,-71.05568053,2
42.36564514,-71.05516167,2
42.36579709,-71.05515508,2
42.36783079,-71.05849624,2
42.36784555,-71.05862772,2
42.36607117,-71.05655303,2
42.36592122,-71.05654672,2
42.3649322,-71.05508271,2
42.36557802,-71.05592554,2
42.36566196,-71.05630872,2
42.36593236,-71.05677308,2
42.36633791,-71.05731502,2
42.36656342,-71.05751722,2
42.36677508,-71.05770495,2
42.36529948,-71.05615573,2
42.36524134,-71.05601678,2
42.36497586,-71.05552597,2
42.36467434,-71.05554896,2
42.36705331,-71.05880582,2
42.36433638,-71.05487186,2
42.36611306,-71.05705833,2
42.36452171,-71.05436604,2
42.36529869,-71.05567582,2
42.36635402,-71.05783609,2
42.36754221,-71.0567564,2
42.36731704,-71.05641869,2
42.36612558,-71.05555616,2
42.3669201,-71.05618853,2
42.36606167,-71.05532421,2
42.36559693,-71.05584529,2
42.36670832,-71.05562017,2
42.3650512,-71.0557071,2
42.36491831,-71.05396137,2
42.36582626,-71.05574166,2
42.36593464,-71.05572789,2
42.36627765,-71.05645488,2
42.36620355,-71.05629099,2
42.36506551,-71.05609447,2
42.36596446,-71.05736006,2
42.36593943,-71.05746182,2
42.36693901,-71.05830267,2
42.3689591,-71.05581143,2
42.36898283,-71.05567859,2
42.36881033,-71.05554989,2
42.36866488,-71.05531842,2
42.36867087,-71.05557934,2
42.36803558,-71.05445609,2
42.36796661,-71.05440735,2
42.36788276,-71.05413519,2
42.36738369,-71.05347805,2
42.36673311,-71.05256585,2
42.36635858,-71.05209034,2
42.36692293,-71.05324604,2
42.36722468,-71.05372486,2
42.368043,-71.05471099,2
42.36817513,-71.05499824,2
42.36812969,-71.05505425,2
42.36837256,-71.05528856,2
42.3683575,-71.05538293,2
42.36854131,-71.05529854,2
42.36844868,-71.05541526,2
42.36870458,-71.05565251,2
42.36896258,-71.05590066,2
42.36893205,-71.05604674,2
42.3688341,-71.05628101,2
42.36890725,-71.05643116,2
42.36845835,-71.055698,2
42.36837109,-71.05589866,2
42.36836881,-71.05599723,2
42.3684649,-71.05620944,2
42.36839024,-71.0563145,2
42.36811422,-71.05572901,2
42.36828216,-71.05565206,2
42.36802542,-71.05552793,2
42.36803986,-71.05543433,2
42.36820864,-71.05536187,2
42.36789469,-71.05486517,2
42.36784563,-71.05493472,2
42.36632549,-71.0526688,2
42.36620498,-71.05265943,2
42.36617693,-71.05269866,2
42.36630544,-71.05262753,2
42.36621533,-71.05256915,2
42.36605689,-71.05252636,2
42.36602835,-71.0527298,2
42.36655031,-71.05349384,2
42.36677795,-71.05370266,2
42.36702527,-71.05416217,2
42.36731142,-71.05478977,2
42.36780653,-71.05521501,2
42.36786006,-71.05535429,2
42.36807167,-71.0556896,2
42.36869307,-71.05642923,2
42.36877685,-71.05648051,2
42.36887777,-71.0566221,2
42.36883208,-71.05681115,2
42.36877771,-71.0570081,2
42.36833224,-71.05660855,2
42.36822366,-71.05625784,2
42.36784365,-71.05573432,2
42.36774788,-71.05554393,2
42.36769055,-71.05543075,2
42.3675499,-71.05544535,2
42.36752007,-71.05524056,2
42.36719712,-71.05475494,2
42.36698384,-71.05429305,2
42.36628338,-71.0533536,2
42.36618743,-71.05317053,2
42.36603111,-71.05312814,2
42.36596999,-71.05297502,2
42.36581111,-71.05294605,2
42.36577636,-71.05278514,2
42.36564965,-71.05282961,2
42.36551931,-71.052883,2
42.36568278,-71.05298918,2
42.36619428,-71.05398415,2
42.3677078,-71.05574562,2
42.36786818,-71.0560557,2
42.36795227,-71.05608344,2
42.36795979,-71.0562273,2
42.36797376,-71.05632226,2
42.3681439,-71.05658787,2
42.36871366,-71.05720837,2
42.36861288,-71.0573814,2
42.36850536,-71.05754476,2
42.36800162,-71.05686594,2
42.36771715,-71.05649763,2
42.36545419,-71.05307599,2
42.36556923,-71.05303612,2
42.36543396,-71.05291489,2
42.3657088,-71.05363334,2
42.36582524,-71.0539815,2
42.3657421,-71.05384639,2
42.36594464,-71.05430336,2
42.36636773,-71.05469452,2
42.36766946,-71.05664353,2
42.3678614,-71.05685993,2
42.36807014,-71.05707451,2
42.36834572,-71.05760223,2
42.36797564,-71.05517867,2
42.3678131,-71.05452737,2
42.36770007,-71.0541818,2
42.36750846,-71.05365245,2
42.36675897,-71.05272514,2
42.36763741,-71.05413358,2
42.36780226,-71.05505032,2
42.36770234,-71.05514229,2
42.36662576,-71.05366329,2
42.36775436,-71.05529704,2
42.36783968,-71.05545824,2
42.36758905,-71.05520678,2
42.36794186,-71.05548238,2
42.36821625,-71.05646043,2
42.36818879,-71.0560351,2
42.36710456,-71.05449328,2
42.36676496,-71.05452394,2
42.36651164,-71.05469746,2
42.36669276,-71.05539071,2
42.36784694,-71.05710053,2
42.36654784,-71.05500506,2
42.36608515,-71.05401246,2
42.36602789,-71.0539168,2
42.36661765,-71.05453135,2
42.36782633,-71.05584404,2
42.36800793,-71.05619176,2
42.36584027,-71.05441446,2
42.36689832,-71.05267916,2
42.36635906,-71.05282367,2
42.3662241,-71.0528512,2
42.36646455,-71.05263838,2
42.36684419,-71.0533424,2
42.3669741,-71.05385945,2
42.36650418,-71.05360345,2
42.36533413,-71.05311927,2
42.36520255,-71.05318382,2
42.36591796,-71.05404898,2
42.36596998,-71.05413433,2
42.36627662,-71.05484679,2
42.3664123,-71.05482811,2
42.36607209,-71.05383294,2
42.36688557,-71.05444453,2
42.3664857,-71.05371585,2
42.36604763,-71.05288889,2
42.36673989,-71.05318747,2
42.36661614,-71.05276843,2
42.36695308,-71.05307439,2
42.36747416,-71.05640124,2
42.36762106,-71.05637762,2
42.36779684,-71.05635296,2
42.36893368,-71.05622198,2
42.36894976,-71.05604047,2
42.36759907,-71.0539103,2
42.36691366,-71.05407488,2
42.36573469,-71.05334197,2
42.36573469,-71.05334197,2
42.3658276,-71.05350417,2
42.3671929,-71.05681323,2
42.36755747,-71.05722472,2
42.36696567,-71.05670582,2
42.36555079,-71.0553072,2
42.36634572,-71.0565602,2
42.36630077,-71.05665883,2
42.36788006,-71.05569274,2
42.3674004,-71.05513275,2
42.36606031,-71.053721,2
42.36598031,-71.05359042,2
42.36561288,-71.05347515,2
42.36551664,-71.05331629,2
42.36563643,-71.0531818,2
42.36866596,-71.05289155,2
42.36870738,-71.05282272,2
42.36878132,-71.05276394,2
42.36884879,-71.05270621,2
42.36892446,-71.0526466,2
42.36838975,-71.05939271,2
42.36719643,-71.05449259,2
42.36656105,-71.0552266,2
42.36864641,-71.0568713,2
42.3685053,-71.05672033,2
42.36813231,-71.05666698,2
42.36844637,-71.05657385,2
42.36624998,-71.05477299,2
42.36781326,-71.05490834,2
42.3675301,-71.055143,2
42.36651358,-71.05416887,2
42.36643094,-71.05423481,2
42.36700736,-71.05492883,2
42.36729828,-71.05441316,2
42.36752868,-71.05422638,2
42.36740979,-71.05432048,2
42.36633498,-71.05407747,2
42.36590547,-71.05275397,2
42.36659366,-71.05260694,2
42.36565661,-71.05442953,2
42.37139007,-71.05612571,2
42.37130298,-71.05631254,2
42.37121598,-71.05649904,2
42.37150371,-71.05624292,2
42.3689578,-71.05546594,2
42.36888373,-71.05513775,2
42.36876438,-71.05519634,2
42.36880564,-71.05493526,2
42.36797464,-71.05393621,2
42.36794548,-71.05396182,2
42.36791415,-71.05398552,2
42.36788589,-71.05401057,2
42.36776275,-71.05380299,2
42.36766092,-71.05352172,2
42.36754511,-71.05320526,2
42.36728019,-71.05303259,2
42.36715622,-71.05270264,2
42.36731719,-71.05265116,2
42.367045,-71.05239141,2
42.36765134,-71.05237642,2
42.36855135,-71.05402394,2
42.36852179,-71.05383736,2
42.36786132,-71.05227037,2
